Date,Actual,Predicted
2025-05-07,0.3515358361774744,0.3346540386803189
2025-05-08,0.3924914675767918,0.502300455062572
2025-05-09,0.40269624573378837,0.5443994311717865
2025-05-10,0.3242320819112628,0.2533737201365191
2025-05-11,0.16040955631399317,0.44200034129692845
2025-05-12,0.19112627986348124,0.31046860068259413
2025-05-13,0.24232081911262798,0.3117734926052335
2025-05-14,0.24573378839590443,0.3456701934015933
2025-05-15,0.3993174061433447,0.3990625711035268
2025-05-16,0.5085324232081911,0.5384207053469858
2025-05-17,0.14675767918088736,0.3143271899886237
2025-05-18,0.310580204778157,0.39450557451649615
2025-05-19,0.36860068259385664,0.36339704209328766
2025-05-20,0.44368600682593856,0.381058248009101
2025-05-21,0.3993174061433447,0.4637552901023893
2025-05-22,0.5494880546075085,0.4772377701934022
2025-05-23,0.6109215017064846,0.6470350398179749
2025-05-24,0.16382252559726962,0.30718441410693986
2025-05-25,0.21160409556313994,0.3641822525597268
2025-05-26,0.2627986348122867,0.3022201365187717
2025-05-27,0.28668941979522183,0.28472241183162694
2025-05-28,0.2593856655290102,0.331045164960182
2025-05-29,0.4402730375426621,0.49482366325369737
2025-05-30,0.7986348122866894,0.5237428896473268
2025-05-31,0.33447098976109213,0.2100098976109212
2025-07-10,0.5358361774744027,0.6108673492605222
2025-07-11,0.8600682593856656,0.6513285551763373
2025-07-12,0.20819112627986347,0.38910409556313963
2025-07-13,0.1945392491467577,0.29085005688282184
2025-07-14,0.26621160409556316,0.2698621160409563
2025-07-15,0.3310580204778157,0.30503128555176384
2025-07-16,0.3412969283276451,0.35062844141069394
2025-07-17,0.3993174061433447,0.47670682593856595
2025-07-18,0.7440273037542662,0.631504095563139
2025-07-19,0.15699658703071673,0.2507824800910124
2025-07-20,0.3037542662116041,0.3236052332195686
2025-07-21,0.28668941979522183,0.3638176336746294
2025-07-22,0.4197952218430034,0.31728350398179717
2025-07-23,0.41638225255972694,0.393156086461889
2025-07-24,0.9112627986348123,0.507014106939705
2025-07-25,0.9044368600682594,0.82915733788396
2025-07-26,0.3378839590443686,0.22810477815699637
2025-07-27,0.3003412969283277,0.5104998862343572
2025-07-28,0.33447098976109213,0.4307197952218429
2025-07-29,0.3378839590443686,0.43698873720136505
2025-07-30,0.3242320819112628,0.40971626848691645
2025-07-31,0.6143344709897611,0.5128858930602941
2025-08-01,0.5017064846416383,0.7251517633674616
2025-08-02,0.23890784982935154,0.2998028441410696
2025-08-03,0.2901023890784983,0.3182795221842997
2025-08-04,0.4232081911262799,0.35635631399317363
2025-08-05,0.573344709897611,0.4033326507394771
2025-08-06,0.5563139931740614,0.5279260523321957
2025-08-07,0.7372013651877133,0.5955346985210468
2025-08-08,0.8771331058020477,0.7495043230944255
2025-08-09,0.44368600682593856,0.39338680318543745
2025-08-10,0.5187713310580204,0.4807151308304887
2025-08-11,0.6450511945392492,0.6418486916951095
2025-08-12,0.8907849829351536,0.6553444823663241
2025-08-13,0.7781569965870307,0.8146100113765632
2025-08-14,0.8464163822525598,0.7605003412969281
2025-08-15,0.8600682593856656,0.8019463026166108
2025-08-16,0.6416382252559727,0.5441744027303753
2025-08-17,0.7337883959044369,0.7288218430034129
2025-08-18,0.7133105802047781,0.7561597269624568
2025-08-19,0.6996587030716723,0.725786803185437
2025-08-20,0.6177474402730375,0.6870734926052322
2025-08-21,0.6450511945392492,0.6422217292377708
2025-08-22,0.8532423208191127,0.7261838452787255
2025-08-23,0.5836177474402731,0.6676712172923778
2025-08-24,0.6518771331058021,0.6128893060295785
2025-08-25,0.6484641638225256,0.6609334470989762
2025-08-26,0.6722866894197954,0.6485056882821388
2025-08-27,0.5869965870307168,0.639335949943117
2025-08-28,0.5460750853242321,0.5732070534698537
2025-08-29,0.7235494880546075,0.6738555176336767
2025-08-30,0.3310580204778157,0.4136286689419808
2025-08-31,0.19112627986348124,0.446772354948806
2025-09-01,0.24232081911262798,0.2513873720136519
2025-09-02,0.23208191126279865,0.2776350398179756
2025-09-03,0.27986348122866894,0.34821194539249106
2025-09-04,0.3890784982935154,0.39951888509670086
2025-09-05,0.7542662116040956,0.5445746302616611
2025-09-06,0.19795221843003413,0.3483476678043233
2025-09-07,0.801535836177475,0.35222650739476624
2025-09-08,0.8595904436860075,0.6075162684869184
2025-09-09,0.5460750853242321,0.6855130830489206
2025-09-10,0.5017064846416383,0.5017021615472125
2025-09-11,0.8122866894197952,0.5629968145620031
2025-09-12,0.8907849829351536,0.7563878270762239
2025-09-13,0.2696245733788396,0.3117086461888505
2025-09-14,0.45389078498293517,0.4566361774744026
2025-09-15,0.45733788395904434,0.520231854379977
2025-09-16,0.9180887372013652,0.5012236632536975
2025-09-17,0.7747440273037542,0.8570928327645049
2025-09-18,0.6962457337883959,0.742860637087599
2025-09-19,0.4334470989761092,0.691677360637088
2025-09-20,0.13993174061433447,0.24428714448236633
2025-09-21,0.17747440273037543,0.24840489192263954
2025-09-22,0.8327645051194539,0.4523341296928331
2025-09-23,0.8327645051194539,0.6698062571103524
2025-09-24,0.14334470989761092,0.6477620022753124
2025-09-25,0.23208191126279865,0.35698213879408397
2025-09-26,0.4232081911262799,0.5873544937428902
2025-09-27,0.09897610921501707,0.19239635949943112
2025-09-28,0.21160409556313994,0.39979852104664376
2025-09-29,0.16040955631399317,0.28662627986348105
2025-09-30,0.09556313993174062,0.23482741751990835
2025-10-01,0.04778156996587031,0.1453526734926054
2025-10-02,0.03754266211604096,0.19451751990898805
2025-10-03,0.5733788395904437,0.14696143344709928
2025-10-04,0.22866894197952217,0.1459717861205913
2025-10-05,0.24914675767918087,0.31910546075085305
2025-10-06,0.3924914675767918,0.5382588168373168
2025-10-07,0.29692832764505117,0.4470208191126279
2025-10-08,0.4232081911262799,0.43587736063708754
2025-10-09,0.6723549488054608,0.5116506257110356
2025-10-10,0.7440273037542662,0.6564584755403864
2025-10-11,0.3651877133105802,0.42522946530147887
2025-10-12,0.4880546075085324,0.4769294653014789
2025-10-13,0.552901023890785,0.555570420932878
2025-10-14,0.22184300341296928,0.5078579067121729
2025-10-15,0.16723549488054607,0.2593526734926055
2025-10-16,0.25597269624573377,0.43297508532423185
2025-10-17,0.4300341296928328,0.5346539249146751
2025-10-18,0.1945392491467577,0.2569500568828217
2025-10-19,0.41638225255972694,0.2924895335608646
2025-10-20,0.45051194539249145,0.4578443686006823
2025-10-21,0.4300341296928328,0.4049361774744029
2025-10-22,0.4641638225255973,0.44336746302616525
2025-10-23,0.37542662116040953,0.4664352673492605
2025-10-24,0.7713310580204779,0.532304664391354
2025-10-25,0.3924914675767918,0.21437622298065998
2025-10-26,0.6552901023890785,0.516104323094425
2025-10-27,0.6279863481228669,0.6778433447098984
2025-10-28,0.7337883959044369,0.6201083048919227
2025-10-29,0.6860068259385665,0.6759215017064857
2025-10-30,0.8976109215017065,0.6416681456200232
2025-10-31,0.8325938566552901,0.8276982935153595
2025-11-01,0.46064846416382244,0.49429658703071633
2025-11-02,0.5494880546075085,0.6069131968145618
2025-11-03,0.5051194539249146,0.6724843003412971
2025-11-04,0.5426279863481229,0.5631137656427763
2025-11-05,0.6689419795221843,0.5284722411831629
2025-11-06,0.8668941979522184,0.6519536973833894
2025-11-07,0.8464163822525598,0.8053857792946527
2025-11-08,0.31399317406143346,0.44284903299203676
2025-11-09,0.6279863481228669,0.38784630261661024
2025-11-10,0.6655290102389079,0.6851746302616611
2025-11-11,0.8771331058020477,0.6966788395904426
2025-11-12,0.7918088737201365,0.8285335608646176
2025-11-13,0.7303754266211604,0.7623953356086457
2025-11-14,0.6996587030716723,0.698196814562001
2025-11-15,0.17747440273037543,0.40150989761092154
2025-11-16,0.3037542662116041,0.2960096700796363
2025-11-17,0.49146757679180886,0.3724783845278726
2025-11-18,0.7030716723549488,0.560958020477815
2025-11-19,0.7440273037542662,0.6582740614334471
2025-11-20,0.9044368600682594,0.7032299203640501
2025-11-21,0.8600682593856656,0.8000932878270768
2025-11-22,0.2525597269624573,0.26255085324232047
2025-11-23,0.25597269624573377,0.43358953356086477
2025-11-24,0.447098976109215,0.3137169510807738
2025-11-25,0.43686006825938567,0.4954698521046646
2025-11-26,0.3890784982935154,0.5066428896473263
2025-11-27,0.8225255972696246,0.6182651877133105
2025-11-28,0.764505119453925,0.8028126279863486
2025-11-29,0.20819112627986347,0.36758373151308293
2025-11-30,0.6786348122866896,0.38865824800910176
2025-12-01,0.9107167235494885,0.7149699658703087
2025-12-02,0.515358361774744,0.7092098976109222
2025-12-03,0.9419795221843004,0.5326374288964741
2025-12-04,0.8805460750853242,0.792573037542661
2025-12-05,0.6279863481228669,0.8226984072810003
2025-12-06,0.15017064846416384,0.2755931740614334
2025-12-07,0.5460750853242321,0.27527178612059133
2025-12-08,0.8327645051194539,0.6313961319681459
2025-12-09,0.9180887372013652,0.7465816837315122
2025-12-10,0.8326962457337883,0.7882726962457339
2025-12-11,0.7849829351535836,0.747152218430034
2025-12-12,0.6109215017064846,0.7075166097838457
2025-12-13,0.1945392491467577,0.25406894197952257
2025-12-14,0.2150170648464164,0.39489032992036305
2025-12-15,0.3242320819112628,0.35455506257110375
2025-12-16,0.4709897610921502,0.4734856655290103
2025-12-17,0.6348122866894198,0.5498102389078493
2025-12-18,0.6518771331058021,0.6084494880546075
2025-12-19,0.825938566552901,0.6272913538111499
2025-12-20,0.22866894197952217,0.3008010238907851
2025-12-21,0.2935153583617747,0.5176025028441412
2025-12-22,0.3003412969283277,0.3883159271899893
2025-12-23,0.2935153583617747,0.38676837315130813
2025-12-24,0.3651877133105802,0.4031587030716718
2025-12-25,0.8020477815699659,0.5820952218430031
2025-12-26,0.8907508532423208,0.8189490329920369
2025-12-27,0.36856655290102386,0.2957069397042084
2025-12-28,0.4163139931740614,0.45946450511945375
2025-12-29,0.4163139931740614,0.4732522184300335
2025-12-30,0.4129010238907849,0.43726325369738284
2025-12-31,0.4640955631399317,0.45268145620022743
