Date,Actual,Predicted
2025-10-08,0.6256831683168317,0.6077026236030079
2025-10-12,0.26528712871287125,0.6463945893482907
2025-10-13,0.6613267326732675,0.5803007281554551
2025-10-14,0.03564356435643564,0.6656826764011328
2025-10-15,0.03564356435643564,0.18773876192444616
2025-10-16,0.100990099009901,0.24005247578511218
2025-10-17,0.691089108910891,0.48475678856018745
2025-10-18,0.192019801980198,0.19726572052490465
2025-10-19,0.5682574257425742,0.39260659196528114
2025-10-20,0.5524158415841584,0.5900983973764176
2025-10-21,0.3782178217821782,0.5898630476758898
2025-10-22,0.680950495049505,0.47370061441812716
2025-10-23,0.27722772277227725,0.6636049437953745
2025-10-24,0.6989900990099011,0.5707110645043332
2025-10-25,0.1583960396039604,0.2841398505855827
2025-10-26,0.44354455445544555,0.4327860735434441
2025-10-27,0.4198019801980198,0.49715088854509
2025-10-28,0.25146534653465347,0.5074177526535586
2025-10-29,0.615782178217822,0.3735642110858719
2025-10-30,0.45344554455445546,0.6418456107509246
2025-10-31,0.7346138613861386,0.6117277298716558
2025-11-01,0.22768316831683166,0.18171624943232945
2025-11-02,0.5227128712871286,0.43996508384718525
2025-11-03,0.41780198019801984,0.5211757688035655
2025-11-04,0.4336237623762376,0.42051960066837
2025-11-05,0.7128118811881189,0.4896246040100223
2025-11-06,0.7544158415841584,0.6538484201190399
2025-11-07,0.7484950495049505,0.7765398386960198
2025-11-08,0.22968316831683167,0.298656613985665
2025-11-09,0.47126732673267335,0.4724018018013567
2025-11-10,0.4356237623762377,0.4870112915085224
2025-11-11,0.300970297029703,0.4618633339203494
2025-11-12,0.594059405940594,0.39307310418687613
2025-11-13,0.7881188118811882,0.6300880007019415
2025-11-14,0.7683168316831683,0.7710888211160123
2025-11-15,0.14653465346534653,0.28363869944607606
2025-11-16,0.4672079207920793,0.40087885666997325
2025-11-17,0.44146534653465347,0.48291524972269284
2025-11-18,0.29691089108910884,0.4490997780684874
2025-11-19,0.6870099009900988,0.37697071760899425
2025-11-20,0.7761584158415838,0.6804470605202282
2025-11-21,0.7247524752475247,0.7850922173284042
2025-11-22,0.08710891089108912,0.2061677725552583
2025-11-23,0.27916831683168314,0.35833278245201106
2025-11-24,0.2930495049504951,0.3218742592431884
2025-11-25,0.12473267326732673,0.3306908252370965
2025-11-26,0.5564356435643565,0.2538713562548185
2025-11-27,0.7603762376237624,0.6132398670639904
2025-11-28,0.7326534653465346,0.737688623859865
2025-11-29,0.06532673267326732,0.1104752799360833
2025-11-30,0.04950495049504951,0.29611473353346285
2025-12-01,0.299009900990099,0.12683205456424945
2025-12-02,0.5306930693069307,0.276806816670401
2025-12-03,0.6851485148514852,0.602380565033559
2025-12-04,0.699009900990099,0.7620288892439218
2025-12-05,0.7742376237623761,0.7683511438800867
2025-12-06,0.6831683168316832,0.06617196989257201
2025-12-07,0.6969900990099008,0.47709928578982386
2025-12-08,0.35045544554455443,0.5885610144172378
2025-12-09,0.22174257425742572,0.3918922141205332
2025-12-10,0.1643168316831683,0.35031288051827336
2025-12-11,0.697029702970297,0.3581521930185544
2025-12-12,0.6513267326732672,0.789708416662877
2025-12-13,0.04356435643564356,0.6234542749591359
2025-12-14,0.4336237623762376,0.3926793173294398
2025-12-15,0.1544158415841584,0.5060261850110614
2025-12-16,0.4237425742574258,0.33861208964759093
2025-12-17,0.6158217821782178,0.49620970506020756
2025-12-18,0.78209900990099,0.7808215520051907
2025-12-19,0.7801980198019802,0.759474951710016
2025-12-20,0.11287128712871287,0.44374331574564274
2025-12-21,0.1782178217821782,0.4561054313970424
2025-12-22,0.15247524752475247,0.2689354120928307
2025-12-23,0.17025742574257424,0.24413672340569476
2025-12-24,0.25342574257425743,0.3533153005174676
2025-12-25,0.7306138613861387,0.5243795436783655
2025-12-26,0.7523960396039605,0.8161279313199981
2025-12-27,0.08712871287128712,0.0828772830389134
2025-12-28,0.4594059405940594,0.24761691620879833
2025-12-29,0.06732673267326733,0.39582229214523845
2025-12-30,0.08118811881188119,0.14603301878086888
2025-12-31,0.42568316831683173,0.19681708033717799
